start_time_sec,event_count,segment
20160.0,643.0,230323_001_0004_Tr1
20220.0,666.0,230323_001_0004_Tr1
20280.0,627.0,230323_001_0004_Tr1
20340.0,615.0,230323_001_0004_Tr1
20400.0,617.0,230323_001_0004_Tr1
20460.0,712.0,230323_001_0004_Tr1
20520.0,628.0,230323_001_0004_Tr1
20580.0,674.0,230323_001_0004_Tr1
20640.0,666.0,230323_001_0004_Tr1
20700.0,656.0,230323_001_0004_Tr1
20760.0,643.0,230323_001_0004_Tr1
20820.0,642.0,230323_001_0004_Tr1
20880.0,615.0,230323_001_0004_Tr1
20940.0,663.0,230323_001_0004_Tr1
21000.0,618.0,230323_001_0004_Tr1
21060.0,696.0,230323_001_0004_Tr1
21120.0,732.0,230323_001_0004_Tr1
21180.0,643.0,230323_001_0004_Tr1
21240.0,684.0,230323_001_0004_Tr1
21300.0,628.0,230323_001_0004_Tr1
21360.0,627.0,230323_001_0004_Tr1
21420.0,678.0,230323_001_0004_Tr1
21480.0,661.0,230323_001_0004_Tr1
21540.0,658.0,230323_001_0004_Tr1
21600.0,680.0,230323_001_0004_Tr1
21660.0,709.0,230323_001_0004_Tr1
21720.0,644.0,230323_001_0004_Tr1
21780.0,622.0,230323_001_0004_Tr1
21840.0,732.0,230323_001_0004_Tr1
21900.0,646.0,230323_001_0004_Tr1
21960.0,614.0,230323_001_0004_Tr1
22020.0,634.0,230323_001_0004_Tr1
22080.0,571.0,230323_001_0004_Tr1
22140.0,628.0,230323_001_0004_Tr1
22200.0,604.0,230323_001_0004_Tr1
22260.0,678.0,230323_001_0004_Tr1
22320.0,604.0,230323_001_0004_Tr1
22380.0,697.0,230323_001_0004_Tr1
22440.0,624.0,230323_001_0004_Tr1
22500.0,,230323_001_0004_Tr1
22560.0,654.0,230323_001_0005_Tr1
22620.0,668.0,230323_001_0005_Tr1
22680.0,650.0,230323_001_0005_Tr1
22740.0,591.0,230323_001_0005_Tr1
22800.0,663.0,230323_001_0005_Tr1
22860.0,641.0,230323_001_0005_Tr1
22920.0,603.0,230323_001_0005_Tr1
22980.0,596.0,230323_001_0005_Tr1
23040.0,679.0,230323_001_0005_Tr1
23100.0,670.0,230323_001_0005_Tr1
23160.0,646.0,230323_001_0005_Tr1
23220.0,646.0,230323_001_0005_Tr1
23280.0,633.0,230323_001_0005_Tr1
23340.0,604.0,230323_001_0005_Tr1
23400.0,634.0,230323_001_0005_Tr1
23460.0,651.0,230323_001_0005_Tr1
23520.0,678.0,230323_001_0005_Tr1
23580.0,644.0,230323_001_0005_Tr1
23640.0,648.0,230323_001_0005_Tr1
23700.0,686.0,230323_001_0005_Tr1
23760.0,654.0,230323_001_0005_Tr1
23820.0,673.0,230323_001_0005_Tr1
23880.0,612.0,230323_001_0005_Tr1
23940.0,609.0,230323_001_0005_Tr1
24000.0,646.0,230323_001_0005_Tr1
24060.0,617.0,230323_001_0005_Tr1
24120.0,632.0,230323_001_0005_Tr1
24180.0,685.0,230323_001_0005_Tr1
24240.0,698.0,230323_001_0005_Tr1
24300.0,668.0,230323_001_0005_Tr1
24360.0,622.0,230323_001_0005_Tr1
24420.0,737.0,230323_001_0005_Tr1
24480.0,631.0,230323_001_0005_Tr1
24540.0,619.0,230323_001_0005_Tr1
24600.0,636.0,230323_001_0005_Tr1
24660.0,670.0,230323_001_0005_Tr1
24720.0,694.0,230323_001_0005_Tr1
24780.0,675.0,230323_001_0005_Tr1
24840.0,620.0,230323_001_0005_Tr1
24900.0,718.0,230323_001_0005_Tr1
24960.0,638.0,230323_001_0005_Tr1
25020.0,642.0,230323_001_0005_Tr1
25080.0,687.0,230323_001_0005_Tr1
25140.0,663.0,230323_001_0005_Tr1
25200.0,666.0,230323_001_0005_Tr1
25260.0,696.0,230323_001_0005_Tr1
25320.0,677.0,230323_001_0005_Tr1
25380.0,629.0,230323_001_0005_Tr1
25440.0,683.0,230323_001_0005_Tr1
25500.0,625.0,230323_001_0005_Tr1
25560.0,674.0,230323_001_0005_Tr1
25620.0,631.0,230323_001_0005_Tr1
25680.0,628.0,230323_001_0005_Tr1
25740.0,654.0,230323_001_0005_Tr1
25800.0,609.0,230323_001_0005_Tr1
25860.0,662.0,230323_001_0005_Tr1
25920.0,641.0,230323_001_0005_Tr1
25980.0,585.0,230323_001_0005_Tr1
26040.0,641.0,230323_001_0005_Tr1
26100.0,653.0,230323_001_0005_Tr1
26160.0,626.0,230323_001_0005_Tr1
26220.0,648.0,230323_001_0005_Tr1
26280.0,607.0,230323_001_0005_Tr1
26340.0,656.0,230323_001_0005_Tr1
26400.0,589.0,230323_001_0005_Tr1
26460.0,594.0,230323_001_0005_Tr1
26520.0,673.0,230323_001_0005_Tr1
26580.0,605.0,230323_001_0005_Tr1
26640.0,665.0,230323_001_0005_Tr1
26700.0,634.0,230323_001_0005_Tr1
26760.0,640.0,230323_001_0005_Tr1
26820.0,628.0,230323_001_0005_Tr1
26880.0,655.0,230323_001_0005_Tr1
26940.0,692.0,230323_001_0005_Tr1
27000.0,617.0,230323_001_0005_Tr1
27060.0,627.0,230323_001_0005_Tr1
27120.0,624.0,230323_001_0005_Tr1
27180.0,653.0,230323_001_0005_Tr1
27240.0,597.0,230323_001_0005_Tr1
27300.0,660.0,230323_001_0005_Tr1
27360.0,694.0,230323_001_0005_Tr1
27420.0,639.0,230323_001_0005_Tr1
27480.0,644.0,230323_001_0005_Tr1
